techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_from,link_to
TE73_TE72_interp_9_to_TE73_TE72_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE73_TE72_interp_9,TE73_TE72_interp_10
TE73_TE72_interp_10_to_TE72,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE73_TE72_interp_10,TE72
TE52_to_TE52_TE73_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE52,TE52_TE73_interp_1
TE52_TE73_interp_1_to_TE52_TE73_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE52_TE73_interp_1,TE52_TE73_interp_2
TE52_TE73_interp_2_to_TE52_TE73_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE52_TE73_interp_2,TE52_TE73_interp_3
TE52_TE73_interp_3_to_TE52_TE73_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE52_TE73_interp_3,TE52_TE73_interp_4
TE52_TE73_interp_4_to_TE52_TE73_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE52_TE73_interp_4,TE52_TE73_interp_5
TE52_TE73_interp_5_to_TE52_TE73_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE52_TE73_interp_5,TE52_TE73_interp_6
TE52_TE73_interp_6_to_TE52_TE73_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE52_TE73_interp_6,TE52_TE73_interp_7
TE52_TE73_interp_7_to_TE52_TE73_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE52_TE73_interp_7,TE52_TE73_interp_8
TE52_TE73_interp_8_to_TE52_TE73_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE52_TE73_interp_8,TE52_TE73_interp_9
TE52_TE73_interp_9_to_TE52_TE73_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE52_TE73_interp_9,TE52_TE73_interp_10
TE52_TE73_interp_10_to_TE73,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE52_TE73_interp_10,TE73
TE1_to_TE1_SE1_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE1,TE1_SE1_interp_1
TE1_SE1_interp_1_to_TE1_SE1_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE1_SE1_interp_1,TE1_SE1_interp_2
TE1_SE1_interp_2_to_TE1_SE1_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE1_SE1_interp_2,TE1_SE1_interp_3
TE1_SE1_interp_3_to_TE1_SE1_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE1_SE1_interp_3,TE1_SE1_interp_4
TE1_SE1_interp_4_to_TE1_SE1_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE1_SE1_interp_4,TE1_SE1_interp_5
TE1_SE1_interp_5_to_TE1_SE1_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE1_SE1_interp_5,TE1_SE1_interp_6
TE1_SE1_interp_6_to_TE1_SE1_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE1_SE1_interp_6,TE1_SE1_interp_7
TE1_SE1_interp_7_to_TE1_SE1_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE1_SE1_interp_7,TE1_SE1_interp_8
TE1_SE1_interp_8_to_TE1_SE1_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE1_SE1_interp_8,TE1_SE1_interp_9
TE1_SE1_interp_9_to_TE1_SE1_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE1_SE1_interp_9,TE1_SE1_interp_10
TE1_SE1_interp_10_to_SE1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE1_SE1_interp_10,SE1
TE10_to_TE10_SE2_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE10,TE10_SE2_interp_1
TE10_SE2_interp_1_to_TE10_SE2_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE10_SE2_interp_1,TE10_SE2_interp_2
TE10_SE2_interp_2_to_TE10_SE2_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE10_SE2_interp_2,TE10_SE2_interp_3
TE10_SE2_interp_3_to_TE10_SE2_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE10_SE2_interp_3,TE10_SE2_interp_4
TE10_SE2_interp_4_to_TE10_SE2_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE10_SE2_interp_4,TE10_SE2_interp_5
TE10_SE2_interp_5_to_TE10_SE2_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE10_SE2_interp_5,TE10_SE2_interp_6
TE10_SE2_interp_6_to_TE10_SE2_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE10_SE2_interp_6,TE10_SE2_interp_7
TE10_SE2_interp_7_to_TE10_SE2_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE10_SE2_interp_7,TE10_SE2_interp_8
TE10_SE2_interp_8_to_TE10_SE2_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE10_SE2_interp_8,TE10_SE2_interp_9
TE10_SE2_interp_9_to_TE10_SE2_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE10_SE2_interp_9,TE10_SE2_interp_10
TE10_SE2_interp_10_to_SE2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE10_SE2_interp_10,SE2
TE21_to_TE21_SE3_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21,TE21_SE3_interp_1
TE21_SE3_interp_1_to_TE21_SE3_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_SE3_interp_1,TE21_SE3_interp_2
TE21_SE3_interp_2_to_TE21_SE3_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_SE3_interp_2,TE21_SE3_interp_3
TE21_SE3_interp_3_to_TE21_SE3_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_SE3_interp_3,TE21_SE3_interp_4
TE21_SE3_interp_4_to_TE21_SE3_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_SE3_interp_4,TE21_SE3_interp_5
TE21_SE3_interp_5_to_TE21_SE3_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_SE3_interp_5,TE21_SE3_interp_6
TE21_SE3_interp_6_to_TE21_SE3_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_SE3_interp_6,TE21_SE3_interp_7
TE21_SE3_interp_7_to_TE21_SE3_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_SE3_interp_7,TE21_SE3_interp_8
TE21_SE3_interp_8_to_TE21_SE3_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_SE3_interp_8,TE21_SE3_interp_9
TE21_SE3_interp_9_to_TE21_SE3_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_SE3_interp_9,TE21_SE3_interp_10
TE21_SE3_interp_10_to_SE3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE21_SE3_interp_10,SE3
TE68_to_TE68_SE4_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE68,TE68_SE4_interp_1
TE68_SE4_interp_1_to_TE68_SE4_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE68_SE4_interp_1,TE68_SE4_interp_2
TE68_SE4_interp_2_to_TE68_SE4_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE68_SE4_interp_2,TE68_SE4_interp_3
TE68_SE4_interp_3_to_TE68_SE4_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE68_SE4_interp_3,TE68_SE4_interp_4
TE68_SE4_interp_4_to_TE68_SE4_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE68_SE4_interp_4,TE68_SE4_interp_5
TE68_SE4_interp_5_to_TE68_SE4_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE68_SE4_interp_5,TE68_SE4_interp_6
TE68_SE4_interp_6_to_TE68_SE4_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE68_SE4_interp_6,TE68_SE4_interp_7
TE68_SE4_interp_7_to_TE68_SE4_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE68_SE4_interp_7,TE68_SE4_interp_8
TE68_SE4_interp_8_to_TE68_SE4_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE68_SE4_interp_8,TE68_SE4_interp_9
TE68_SE4_interp_9_to_TE68_SE4_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE68_SE4_interp_9,TE68_SE4_interp_10
TE68_SE4_interp_10_to_SE4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE68_SE4_interp_10,SE4
TE30_to_TE30_SE5_interp_1,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30,TE30_SE5_interp_1
TE30_SE5_interp_1_to_TE30_SE5_interp_2,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_SE5_interp_1,TE30_SE5_interp_2
TE30_SE5_interp_2_to_TE30_SE5_interp_3,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_SE5_interp_2,TE30_SE5_interp_3
TE30_SE5_interp_3_to_TE30_SE5_interp_4,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_SE5_interp_3,TE30_SE5_interp_4
TE30_SE5_interp_4_to_TE30_SE5_interp_5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_SE5_interp_4,TE30_SE5_interp_5
TE30_SE5_interp_5_to_TE30_SE5_interp_6,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_SE5_interp_5,TE30_SE5_interp_6
TE30_SE5_interp_6_to_TE30_SE5_interp_7,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_SE5_interp_6,TE30_SE5_interp_7
TE30_SE5_interp_7_to_TE30_SE5_interp_8,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_SE5_interp_7,TE30_SE5_interp_8
TE30_SE5_interp_8_to_TE30_SE5_interp_9,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_SE5_interp_8,TE30_SE5_interp_9
TE30_SE5_interp_9_to_TE30_SE5_interp_10,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_SE5_interp_9,TE30_SE5_interp_10
TE30_SE5_interp_10_to_SE5,#6783E3,Interpolated Electricity transmission,transmission,2000,0.99,20,TE30_SE5_interp_10,SE5
D1_to_TH30_TH29_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH30_TH29_interp_4,D1
D2_to_TH6,#823739,Heat distribution,transmission,2000,0.98,20,TH6,D2
D3_to_TH28,#823739,Heat distribution,transmission,2000,0.98,20,TH28,D3
D4_to_TH28,#823739,Heat distribution,transmission,2000,0.98,20,TH28,D4
D5_to_TH7_TH6_interp_5,#823739,Heat distribution,transmission,2000,0.98,20,TH7_TH6_interp_5,D5
D6_to_TH21_TH20_interp_8,#823739,Heat distribution,transmission,2000,0.98,20,TH21_TH20_interp_8,D6
D7_to_TH21_TH20_interp_10,#823739,Heat distribution,transmission,2000,0.98,20,TH21_TH20_interp_10,D7
D8_to_TH20_TH19_interp_3,#823739,Heat distribution,transmission,2000,0.98,20,TH20_TH19_interp_3,D8
D9_to_TH20_TH19_interp_7,#823739,Heat distribution,transmission,2000,0.98,20,TH20_TH19_interp_7,D9
D10_to_TH20_TH19_interp_10,#823739,Heat distribution,transmission,2000,0.98,20,TH20_TH19_interp_10,D10
D11_to_TH19_TH18_interp_3,#823739,Heat distribution,transmission,2000,0.98,20,TH19_TH18_interp_3,D11
D12_to_TH22_TH21_interp_1,#823739,Heat distribution,transmission,2000,0.98,20,TH22_TH21_interp_1,D12
D13_to_TH23_TH22_interp_7,#823739,Heat distribution,transmission,2000,0.98,20,TH23_TH22_interp_7,D13
D14_to_TH23_TH22_interp_5,#823739,Heat distribution,transmission,2000,0.98,20,TH23_TH22_interp_5,D14
D15_to_TH23_TH22_interp_1,#823739,Heat distribution,transmission,2000,0.98,20,TH23_TH22_interp_1,D15
D16_to_TH24_TH23_interp_9,#823739,Heat distribution,transmission,2000,0.98,20,TH24_TH23_interp_9,D16
D17_to_TH24_TH23_interp_7,#823739,Heat distribution,transmission,2000,0.98,20,TH24_TH23_interp_7,D17
D18_to_TH24_TH23_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH24_TH23_interp_4,D18
D19_to_TH24_TH23_interp_2,#823739,Heat distribution,transmission,2000,0.98,20,TH24_TH23_interp_2,D19
D20_to_TH24,#823739,Heat distribution,transmission,2000,0.98,20,TH24,D20
D21_to_TH18_TH17_interp_10,#823739,Heat distribution,transmission,2000,0.98,20,TH18_TH17_interp_10,D21
D22_to_TH17_TH16_interp_3,#823739,Heat distribution,transmission,2000,0.98,20,TH17_TH16_interp_3,D22
D23_to_TH17_TH16_interp_6,#823739,Heat distribution,transmission,2000,0.98,20,TH17_TH16_interp_6,D23
D24_to_TH17_TH16_interp_10,#823739,Heat distribution,transmission,2000,0.98,20,TH17_TH16_interp_10,D24
D25_to_TH16_TH15_interp_3,#823739,Heat distribution,transmission,2000,0.98,20,TH16_TH15_interp_3,D25
D26_to_TH16_TH15_interp_8,#823739,Heat distribution,transmission,2000,0.98,20,TH16_TH15_interp_8,D26
D27_to_TH15,#823739,Heat distribution,transmission,2000,0.98,20,TH15,D27
D28_to_TH15_TH14_interp_3,#823739,Heat distribution,transmission,2000,0.98,20,TH15_TH14_interp_3,D28
D29_to_TH11_TH24_interp_7,#823739,Heat distribution,transmission,2000,0.98,20,TH11_TH24_interp_7,D29
D30_to_TH11_TH24_interp_7,#823739,Heat distribution,transmission,2000,0.98,20,TH11_TH24_interp_7,D30
D31_to_TH12,#823739,Heat distribution,transmission,2000,0.98,20,TH12,D31
D32_to_TH13_TH12_interp_10,#823739,Heat distribution,transmission,2000,0.98,20,TH13_TH12_interp_10,D32
D33_to_TH13_TH12_interp_7,#823739,Heat distribution,transmission,2000,0.98,20,TH13_TH12_interp_7,D33
D34_to_TH14_TH13_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH14_TH13_interp_4,D34
D35_to_TH25_TH18_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH25_TH18_interp_4,D35
D36_to_TH26_TH25_interp_9,#823739,Heat distribution,transmission,2000,0.98,20,TH26_TH25_interp_9,D36
D37_to_TH26_TH25_interp_5,#823739,Heat distribution,transmission,2000,0.98,20,TH26_TH25_interp_5,D37
D38_to_TH26_TH25_interp_1,#823739,Heat distribution,transmission,2000,0.98,20,TH26_TH25_interp_1,D38
D39_to_TH32_TH27_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH32_TH27_interp_4,D39
D40_to_TH32_TH27_interp_2,#823739,Heat distribution,transmission,2000,0.98,20,TH32_TH27_interp_2,D40
D41_to_TH33_TH32_interp_8,#823739,Heat distribution,transmission,2000,0.98,20,TH33_TH32_interp_8,D41
D42_to_TH33_TH32_interp_2,#823739,Heat distribution,transmission,2000,0.98,20,TH33_TH32_interp_2,D42
D43_to_TH18_TH17_interp_8,#823739,Heat distribution,transmission,2000,0.98,20,TH18_TH17_interp_8,D43
D44_to_TH17,#823739,Heat distribution,transmission,2000,0.98,20,TH17,D44
D45_to_TH17_TH16_interp_8,#823739,Heat distribution,transmission,2000,0.98,20,TH17_TH16_interp_8,D45
D46_to_TH16,#823739,Heat distribution,transmission,2000,0.98,20,TH16,D46
D47_to_TH16_TH15_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH16_TH15_interp_4,D47
D48_to_TH37_TH36_interp_9,#823739,Heat distribution,transmission,2000,0.98,20,TH37_TH36_interp_9,D48
D49_to_TH15_TH14_interp_5,#823739,Heat distribution,transmission,2000,0.98,20,TH15_TH14_interp_5,D49
D50_to_TH15_TH14_interp_5,#823739,Heat distribution,transmission,2000,0.98,20,TH15_TH14_interp_5,D50
D51_to_TH37_TH36_interp_3,#823739,Heat distribution,transmission,2000,0.98,20,TH37_TH36_interp_3,D51
D52_to_TH37_TH36_interp_3,#823739,Heat distribution,transmission,2000,0.98,20,TH37_TH36_interp_3,D52
D53_to_TH37_TH36_interp_3,#823739,Heat distribution,transmission,2000,0.98,20,TH37_TH36_interp_3,D53
D54_to_TH37_TH36_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH37_TH36_interp_4,D54
D55_to_TH36_TH33_interp_7,#823739,Heat distribution,transmission,2000,0.98,20,TH36_TH33_interp_7,D55
D56_to_TH34_TH33_interp_3,#823739,Heat distribution,transmission,2000,0.98,20,TH34_TH33_interp_3,D56
D57_to_TH34,#823739,Heat distribution,transmission,2000,0.98,20,TH34,D57
D58_to_TH35_TH34_interp_9,#823739,Heat distribution,transmission,2000,0.98,20,TH35_TH34_interp_9,D58
D59_to_TH42_TH41_interp_3,#823739,Heat distribution,transmission,2000,0.98,20,TH42_TH41_interp_3,D59
D60_to_TH42_TH41_interp_6,#823739,Heat distribution,transmission,2000,0.98,20,TH42_TH41_interp_6,D60
D61_to_TH42_TH41_interp_8,#823739,Heat distribution,transmission,2000,0.98,20,TH42_TH41_interp_8,D61
D62_to_TH42_TH41_interp_10,#823739,Heat distribution,transmission,2000,0.98,20,TH42_TH41_interp_10,D62
D63_to_TH37_TH36_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH37_TH36_interp_4,D63
D64_to_TH37_TH36_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH37_TH36_interp_4,D64
D65_to_TH39_TH38_interp_6,#823739,Heat distribution,transmission,2000,0.98,20,TH39_TH38_interp_6,D65
D66_to_TH39_TH38_interp_2,#823739,Heat distribution,transmission,2000,0.98,20,TH39_TH38_interp_2,D66
D67_to_TH40_TH39_interp_10,#823739,Heat distribution,transmission,2000,0.98,20,TH40_TH39_interp_10,D67
D68_to_TH40_TH39_interp_8,#823739,Heat distribution,transmission,2000,0.98,20,TH40_TH39_interp_8,D68
D69_to_TH41_TH40_interp_6,#823739,Heat distribution,transmission,2000,0.98,20,TH41_TH40_interp_6,D69
D70_to_TH41_TH40_interp_6,#823739,Heat distribution,transmission,2000,0.98,20,TH41_TH40_interp_6,D70
D71_to_TH31_TH30_interp_5,#823739,Heat distribution,transmission,2000,0.98,20,TH31_TH30_interp_5,D71
D72_to_TH31,#823739,Heat distribution,transmission,2000,0.98,20,TH31,D72
D73_to_TH14_TH13_interp_1,#823739,Heat distribution,transmission,2000,0.98,20,TH14_TH13_interp_1,D73
D74_to_TH14_TH13_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH14_TH13_interp_4,D74
D75_to_TH43_TH13_interp_7,#823739,Heat distribution,transmission,2000,0.98,20,TH43_TH13_interp_7,D75
D76_to_TH43_TH13_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH43_TH13_interp_4,D76
D77_to_TH43_TH13_interp_2,#823739,Heat distribution,transmission,2000,0.98,20,TH43_TH13_interp_2,D77
D78_to_TH43,#823739,Heat distribution,transmission,2000,0.98,20,TH43,D78
D79_to_TH37,#823739,Heat distribution,transmission,2000,0.98,20,TH37,D79
D80_to_TH37,#823739,Heat distribution,transmission,2000,0.98,20,TH37,D80
D81_to_TH37,#823739,Heat distribution,transmission,2000,0.98,20,TH37,D81
D82_to_TH55_TH54_interp_3,#823739,Heat distribution,transmission,2000,0.98,20,TH55_TH54_interp_3,D82
D83_to_TH55_TH54_interp_8,#823739,Heat distribution,transmission,2000,0.98,20,TH55_TH54_interp_8,D83
D84_to_TH54_TH53_interp_3,#823739,Heat distribution,transmission,2000,0.98,20,TH54_TH53_interp_3,D84
D85_to_TH40_TH39_interp_5,#823739,Heat distribution,transmission,2000,0.98,20,TH40_TH39_interp_5,D85
D86_to_TH40_TH39_interp_5,#823739,Heat distribution,transmission,2000,0.98,20,TH40_TH39_interp_5,D86
D87_to_TH57_TH56_interp_9,#823739,Heat distribution,transmission,2000,0.98,20,TH57_TH56_interp_9,D87
D88_to_TH56_TH55_interp_6,#823739,Heat distribution,transmission,2000,0.98,20,TH56_TH55_interp_6,D88
D89_to_TH55,#823739,Heat distribution,transmission,2000,0.98,20,TH55,D89
D90_to_TH55_TH54_interp_5,#823739,Heat distribution,transmission,2000,0.98,20,TH55_TH54_interp_5,D90
D91_to_TH55_TH54_interp_10,#823739,Heat distribution,transmission,2000,0.98,20,TH55_TH54_interp_10,D91
D92_to_TH54_TH53_interp_3,#823739,Heat distribution,transmission,2000,0.98,20,TH54_TH53_interp_3,D92
D93_to_TH44_TH43_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH44_TH43_interp_4,D93
D94_to_TH44_TH43_interp_1,#823739,Heat distribution,transmission,2000,0.98,20,TH44_TH43_interp_1,D94
D95_to_TH45_TH44_interp_9,#823739,Heat distribution,transmission,2000,0.98,20,TH45_TH44_interp_9,D95
D96_to_TH45_TH44_interp_7,#823739,Heat distribution,transmission,2000,0.98,20,TH45_TH44_interp_7,D96
D97_to_TH45_TH44_interp_5,#823739,Heat distribution,transmission,2000,0.98,20,TH45_TH44_interp_5,D97
D98_to_TH46_TH45_interp_3,#823739,Heat distribution,transmission,2000,0.98,20,TH46_TH45_interp_3,D98
D99_to_TH53_TH52_interp_1,#823739,Heat distribution,transmission,2000,0.98,20,TH53_TH52_interp_1,D99
D100_to_TH53_TH52_interp_7,#823739,Heat distribution,transmission,2000,0.98,20,TH53_TH52_interp_7,D100
D101_to_TH52_TH51_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH52_TH51_interp_4,D101
D102_to_TH52_TH51_interp_9,#823739,Heat distribution,transmission,2000,0.98,20,TH52_TH51_interp_9,D102
D103_to_TH51_TH50_interp_5,#823739,Heat distribution,transmission,2000,0.98,20,TH51_TH50_interp_5,D103
D104_to_TH48,#823739,Heat distribution,transmission,2000,0.98,20,TH48,D104
D105_to_TH52_TH73_interp_10,#823739,Heat distribution,transmission,2000,0.98,20,TH52_TH73_interp_10,D105
D106_to_TH73_TH72_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH73_TH72_interp_4,D106
D107_to_TH73_TH72_interp_9,#823739,Heat distribution,transmission,2000,0.98,20,TH73_TH72_interp_9,D107
D108_to_TH72_TH71_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH72_TH71_interp_4,D108
D109_to_TH72_TH71_interp_9,#823739,Heat distribution,transmission,2000,0.98,20,TH72_TH71_interp_9,D109
D110_to_TH71_TH70_interp_4,#823739,Heat distribution,transmission,2000,0.98,20,TH71_TH70_interp_4,D110
D111_to_TH71_TH70_interp_9,#823739,Heat distribution,transmission,2000,0.98,20,TH71_TH70_interp_9,D111
